Município,Ano,Área plantada (ha)
Santarém,2021,27000
Santarém,2022,30000
Santarém,2023,32000
Santarém Novo,2008,150
Santarém Novo,2009,120
Santarém Novo,2010,100
Santarém Novo,2011,100
Santarém Novo,2012,80
Santarém Novo,2013,80
Santarém Novo,2014,80
Santarém Novo,2015,80
Santarém Novo,2016,100
Santarém Novo,2017,100
Santarém Novo,2018,100
Santarém Novo,2019,400
Santarém Novo,2020,300
Santarém Novo,2021,400
Santarém Novo,2022,400
Santarém Novo,2023,400
Santo Antônio do Tauá,2008,40
Santo Antônio do Tauá,2009,40
Santo Antônio do Tauá,2010,40
Santo Antônio do Tauá,2011,40
Santo Antônio do Tauá,2012,40
Santo Antônio do Tauá,2013,100
Santo Antônio do Tauá,2014,60
Santo Antônio do Tauá,2015,45
Santo Antônio do Tauá,2016,50
Santo Antônio do Tauá,2017,60
Santo Antônio do Tauá,2018,60
Santo Antônio do Tauá,2019,60
Santo Antônio do Tauá,2020,60
Santo Antônio do Tauá,2021,60
Santo Antônio do Tauá,2022,60
Santo Antônio do Tauá,2023,60
Sapucaia,2008,1808
Sapucaia,2009,757
Sapucaia,2010,460
Sapucaia,2011,460
Sapucaia,2012,1000
Sapucaia,2013,1250
Sapucaia,2014,1038
Sapucaia,2015,1000
Sapucaia,2016,465
Sapucaia,2017,510
Sapucaia,2018,500
Sapucaia,2019,680
Sapucaia,2020,680
Sapucaia,2021,600
Sapucaia,2022,585
Sapucaia,2023,585
Senador José Porfírio,2008,819
Senador José Porfírio,2009,820
Senador José Porfírio,2010,900
Senador José Porfírio,2011,720
Senador José Porfírio,2012,540
Senador José Porfírio,2013,500
Senador José Porfírio,2014,500
Senador José Porfírio,2015,500
Senador José Porfírio,2016,1200
Senador José Porfírio,2017,1000
Senador José Porfírio,2018,1000
Senador José Porfírio,2019,600
Senador José Porfírio,2020,600
Senador José Porfírio,2021,600
Senador José Porfírio,2022,600
Senador José Porfírio,2023,650
Soure,2008,0
Soure,2009,0
Soure,2010,0
Soure,2011,0
Soure,2012,0
Soure,2013,0
Soure,2014,0
Soure,2015,0
Soure,2016,0
Soure,2017,0
Soure,2018,0
Soure,2019,0
Soure,2020,0
Soure,2021,0
Soure,2022,0
Soure,2023,0
São Caetano de Odivelas,2008,50
São Caetano de Odivelas,2009,30
São Caetano de Odivelas,2010,30
São Caetano de Odivelas,2011,10
São Caetano de Odivelas,2012,10
São Caetano de Odivelas,2013,20
São Caetano de Odivelas,2014,20
São Caetano de Odivelas,2015,15
São Caetano de Odivelas,2016,18
São Caetano de Odivelas,2017,20
São Caetano de Odivelas,2018,20
São Caetano de Odivelas,2019,20
São Caetano de Odivelas,2020,20
São Caetano de Odivelas,2021,20
São Caetano de Odivelas,2022,20
São Caetano de Odivelas,2023,20
São Domingos do Araguaia,2008,1700
São Domingos do Araguaia,2009,1700
São Domingos do Araguaia,2010,2300
São Domingos do Araguaia,2011,2300
São Domingos do Araguaia,2012,2300
São Domingos do Araguaia,2013,2400
São Domingos do Araguaia,2014,2000
São Domingos do Araguaia,2015,2000
São Domingos do Araguaia,2016,1400
São Domingos do Araguaia,2017,1800
São Domingos do Araguaia,2018,1800
São Domingos do Araguaia,2019,900
São Domingos do Araguaia,2020,927
São Domingos do Araguaia,2021,927
São Domingos do Araguaia,2022,927
São Domingos do Araguaia,2023,927
São Domingos do Capim,2008,2000
São Domingos do Capim,2009,2100
São Domingos do Capim,2010,2100
São Domingos do Capim,2011,2000
São Domingos do Capim,2012,2000
São Domingos do Capim,2013,300
São Domingos do Capim,2014,300
São Domingos do Capim,2015,350
São Domingos do Capim,2016,400
São Domingos do Capim,2017,300
São Domingos do Capim,2018,320
São Domingos do Capim,2019,320
São Domingos do Capim,2020,320
São Domingos do Capim,2021,350
São Domingos do Capim,2022,350
São Domingos do Capim,2023,350
São Francisco do Pará,2008,200
São Francisco do Pará,2009,120
São Francisco do Pará,2010,170
São Francisco do Pará,2011,204
São Francisco do Pará,2012,204
São Francisco do Pará,2013,300
São Francisco do Pará,2014,300
São Francisco do Pará,2015,50
São Francisco do Pará,2016,250
São Francisco do Pará,2017,300
São Francisco do Pará,2018,300
São Francisco do Pará,2019,300
São Francisco do Pará,2020,300
São Francisco do Pará,2021,300
São Francisco do Pará,2022,300
São Francisco do Pará,2023,300
São Félix do Xingu,2008,7202
São Félix do Xingu,2009,10863
São Félix do Xingu,2010,11462
São Félix do Xingu,2011,12604
São Félix do Xingu,2012,12604
São Félix do Xingu,2013,12604
São Félix do Xingu,2014,12300
São Félix do Xingu,2015,12300
São Félix do Xingu,2016,12300
São Félix do Xingu,2017,3492
São Félix do Xingu,2018,4233
São Félix do Xingu,2019,4290
São Félix do Xingu,2020,5148
São Félix do Xingu,2021,8000
São Félix do Xingu,2022,6000
São Félix do Xingu,2023,6300
São Geraldo do Araguaia,2008,8200
São Geraldo do Araguaia,2009,7500
São Geraldo do Araguaia,2010,7000
São Geraldo do Araguaia,2011,6400
São Geraldo do Araguaia,2012,6400
São Geraldo do Araguaia,2013,9000
São Geraldo do Araguaia,2014,10000
São Geraldo do Araguaia,2015,9600
São Geraldo do Araguaia,2016,5100
São Geraldo do Araguaia,2017,5600
São Geraldo do Araguaia,2018,6100
São Geraldo do Araguaia,2019,3580
São Geraldo do Araguaia,2020,5376
São Geraldo do Araguaia,2021,5900
São Geraldo do Araguaia,2022,5900
São Geraldo do Araguaia,2023,5900
São João da Ponta,2008,35
São João da Ponta,2009,35
São João da Ponta,2010,35
São João da Ponta,2011,30
São João da Ponta,2012,30
São João da Ponta,2013,15
São João da Ponta,2014,15
São João da Ponta,2015,18
São João da Ponta,2016,13
São João da Ponta,2017,15
São João da Ponta,2018,15
São João da Ponta,2019,15
São João da Ponta,2020,15
São João da Ponta,2021,20
São João da Ponta,2022,20
São João da Ponta,2023,22
São João de Pirabas,2008,80
São João de Pirabas,2009,60
São João de Pirabas,2010,50
São João de Pirabas,2011,50
São João de Pirabas,2012,50
São João de Pirabas,2013,50
São João de Pirabas,2014,50
São João de Pirabas,2015,50
São João de Pirabas,2016,15
São João de Pirabas,2017,40
São João de Pirabas,2018,40
São João de Pirabas,2019,40
São João de Pirabas,2020,80
São João de Pirabas,2021,80
São João de Pirabas,2022,80
São João de Pirabas,2023,80
São João do Araguaia,2008,2000
São João do Araguaia,2009,2000
São João do Araguaia,2010,1900
São João do Araguaia,2011,2400
São João do Araguaia,2012,2400
São João do Araguaia,2013,2400
São João do Araguaia,2014,300
São João do Araguaia,2015,300
São João do Araguaia,2016,400
São João do Araguaia,2017,400
São João do Araguaia,2018,400
São João do Araguaia,2019,400
São João do Araguaia,2020,392
São João do Araguaia,2021,392
São João do Araguaia,2022,392
São João do Araguaia,2023,392
São Miguel do Guamá,2008,600
São Miguel do Guamá,2009,1000
São Miguel do Guamá,2010,1300
São Miguel do Guamá,2011,1500
São Miguel do Guamá,2012,1500
São Miguel do Guamá,2013,1500
São Miguel do Guamá,2014,0
São Miguel do Guamá,2015,0
São Miguel do Guamá,2016,0
São Miguel do Guamá,2017,600
São Miguel do Guamá,2018,0
São Miguel do Guamá,2019,1000
São Miguel do Guamá,2020,1000
São Miguel do Guamá,2021,1000
São Miguel do Guamá,2022,1000
São Miguel do Guamá,2023,1000
São Sebastião da Boa Vista,2008,25
São Sebastião da Boa Vista,2009,30
São Sebastião da Boa Vista,2010,0
São Sebastião da Boa Vista,2011,30
São Sebastião da Boa Vista,2012,20
São Sebastião da Boa Vista,2013,20
São Sebastião da Boa Vista,2014,0
São Sebastião da Boa Vista,2015,0
São Sebastião da Boa Vista,2016,0
São Sebastião da Boa Vista,2017,0
São Sebastião da Boa Vista,2018,0
São Sebastião da Boa Vista,2019,0
São Sebastião da Boa Vista,2020,0
São Sebastião da Boa Vista,2021,0
São Sebastião da Boa Vista,2022,0
São Sebastião da Boa Vista,2023,0
Tailândia,2008,900
Tailândia,2009,900
Tailândia,2010,775
Tailândia,2011,1900
Tailândia,2012,2820
Tailândia,2013,3660
Tailândia,2014,4000
Tailândia,2015,7550
Tailândia,2016,7500
Tailândia,2017,6000
Tailândia,2018,11250
Tailândia,2019,11250
Tailândia,2020,18000
Tailândia,2021,18000
Tailândia,2022,18000
Tailândia,2023,18000
Terra Alta,2008,50
Terra Alta,2009,50
Terra Alta,2010,50
Terra Alta,2011,50
Terra Alta,2012,45
Terra Alta,2013,60
Terra Alta,2014,60
Terra Alta,2015,50
Terra Alta,2016,40
Terra Alta,2017,60
Terra Alta,2018,5
Terra Alta,2019,5
Terra Alta,2020,5
Terra Alta,2021,5
Terra Alta,2022,5
Terra Alta,2023,5
Terra Santa,2008,20
Terra Santa,2009,20
Terra Santa,2010,30
Terra Santa,2011,10
Terra Santa,2012,23
Terra Santa,2013,12
Terra Santa,2014,10
Terra Santa,2015,14
Terra Santa,2016,10
Terra Santa,2017,10
Terra Santa,2018,10
Terra Santa,2019,10
Terra Santa,2020,8
Terra Santa,2021,8
Terra Santa,2022,10
Terra Santa,2023,10
Tomé-Açu,2008,3300
Tomé-Açu,2009,3000
Tomé-Açu,2010,3000
Tomé-Açu,2011,3000
Tomé-Açu,2012,3500
Tomé-Açu,2013,2000
Tomé-Açu,2014,2000
Tomé-Açu,2015,1000
Tomé-Açu,2016,500
Tomé-Açu,2017,600
Tomé-Açu,2018,720
Tomé-Açu,2019,720
Tomé-Açu,2020,720
Tomé-Açu,2021,720
Tomé-Açu,2022,720
Tomé-Açu,2023,720
Tracuateua,2008,450
Tracuateua,2009,500
Tracuateua,2010,525
Tracuateua,2011,550
Tracuateua,2012,600
Tracuateua,2013,100
Tracuateua,2014,90
Tracuateua,2015,50
Tracuateua,2016,50
Tracuateua,2017,50
Tracuateua,2018,100
Tracuateua,2019,150
Tracuateua,2020,150
Tracuateua,2021,90
Tracuateua,2022,90
Tracuateua,2023,100
Trairão,2008,1780
Trairão,2009,1780
Trairão,2010,3270
Trairão,2011,2200
Trairão,2012,2200
Trairão,2013,2200
Trairão,2014,2200
Trairão,2015,2200
Trairão,2016,2200
Trairão,2017,2200
Trairão,2018,2200
Trairão,2019,2200
Trairão,2020,2300
Trairão,2021,2300
Trairão,2022,2300
Trairão,2023,2300
Tucumã,2008,780
Tucumã,2009,780
Tucumã,2010,750
Tucumã,2011,750
Tucumã,2012,800
Tucumã,2013,850
Tucumã,2014,928
Tucumã,2015,1000
Tucumã,2016,1000
Tucumã,2017,1200
Tucumã,2018,1000
Tucumã,2019,1000
Tucumã,2020,1112
Tucumã,2021,1200
Tucumã,2022,1112
Tucumã,2023,2000
Tucuruí,2008,1200
Tucuruí,2009,1200
Tucuruí,2010,1500
Tucuruí,2011,1500
Tucuruí,2012,1500
Tucuruí,2013,2000
Tucuruí,2014,2000
Tucuruí,2015,1000
Tucuruí,2016,1200
Tucuruí,2017,1200
Tucuruí,2018,800
Tucuruí,2019,0
Tucuruí,2020,0
Tucuruí,2021,0
Tucuruí,2022,0
Tucuruí,2023,0
Ulianópolis,2008,10400
Ulianópolis,2009,5470
Ulianópolis,2010,5518
Ulianópolis,2011,5500
Ulianópolis,2012,6500
Ulianópolis,2013,4544
Ulianópolis,2014,4604
Ulianópolis,2015,7380
Ulianópolis,2016,7380
Ulianópolis,2017,7585
Ulianópolis,2018,8350
Ulianópolis,2019,9000
Ulianópolis,2020,9500
Ulianópolis,2021,9880
Ulianópolis,2022,10670
Ulianópolis,2023,10700
Uruará,2008,1865
Uruará,2009,1325
Uruará,2010,1950
Uruará,2011,1200
Uruará,2012,1200
Uruará,2013,1555
Uruará,2014,1400
Uruará,2015,1200
Uruará,2016,1400
Uruará,2017,1500
Uruará,2018,1500
Uruará,2019,1800
Uruará,2020,1800
Uruará,2021,1800
Uruará,2022,1800
Uruará,2023,1800
Vigia,2008,25
Vigia,2009,25
Vigia,2010,25
Vigia,2011,25
Vigia,2012,25
Vigia,2013,30
Vigia,2014,0
Vigia,2015,0
Vigia,2016,0
Vigia,2017,0
Vigia,2018,0
Vigia,2019,0
Vigia,2020,0
Vigia,2021,0
Vigia,2022,0
Vigia,2023,0
Viseu,2008,960
Viseu,2009,1650
Viseu,2010,1665
Viseu,2011,1750
Viseu,2012,1800
Viseu,2013,2000
Viseu,2014,1800
Viseu,2015,2000
Viseu,2016,1800
Viseu,2017,900
Viseu,2018,1050
Viseu,2019,750
Viseu,2020,800
Viseu,2021,800
Viseu,2022,800
Viseu,2023,700
Vitória do Xingu,2008,360
Vitória do Xingu,2009,360
Vitória do Xingu,2010,380
Vitória do Xingu,2011,285
Vitória do Xingu,2012,235
Vitória do Xingu,2013,130
Vitória do Xingu,2014,130
Vitória do Xingu,2015,200
Vitória do Xingu,2016,300
Vitória do Xingu,2017,300
Vitória do Xingu,2018,300
Vitória do Xingu,2019,250
Vitória do Xingu,2020,350
Vitória do Xingu,2021,300
Vitória do Xingu,2022,300
Vitória do Xingu,2023,300
Xinguara,2008,2518
Xinguara,2009,1921
Xinguara,2010,2841
Xinguara,2011,1730
Xinguara,2012,1903
Xinguara,2013,2100
Xinguara,2014,2590
Xinguara,2015,2600
Xinguara,2016,1816
Xinguara,2017,2100
Xinguara,2018,2005
Xinguara,2019,805
Xinguara,2020,805
Xinguara,2021,805
Xinguara,2022,885
Xinguara,2023,880
Água Azul do Norte,2008,1500
Água Azul do Norte,2009,2397
Água Azul do Norte,2010,1600
Água Azul do Norte,2011,1840
Água Azul do Norte,2012,2392
Água Azul do Norte,2013,4000
Água Azul do Norte,2014,4100
Água Azul do Norte,2015,4153
Água Azul do Norte,2016,4150
Água Azul do Norte,2017,4202
Água Azul do Norte,2018,4200
Água Azul do Norte,2019,4622
Água Azul do Norte,2020,4620
Água Azul do Norte,2021,4500
Água Azul do Norte,2022,5200
Água Azul do Norte,2023,5200
Óbidos,2008,1700
Óbidos,2009,3500
Óbidos,2010,1700
Óbidos,2011,1500
Óbidos,2012,1800
Óbidos,2013,2000
Óbidos,2014,2000
Óbidos,2015,2000
Óbidos,2016,1500
Óbidos,2017,1500
Óbidos,2018,800
Óbidos,2019,700
Óbidos,2020,100
Óbidos,2021,100
Óbidos,2022,100
Óbidos,2023,50
